"","ID","Y_chan","date","date_chan","channel","ExpDay","TempF","TempC","nitrogen_ugL","phosphorus_ugL","afdm_g_m2","TempK","Y","afdm_g_m2.la"
"5027","2017_b_3_b_17","2017_b_3",2017-06-08,"2017-06-08_b_3","3",17,"B",8.332,50,0,NA,281.332,"2017",2.15486083530339
"5028","2017_b_3_b_18","2017_b_3",2017-06-09,"2017-06-09_b_3","3",18,"B",10.602,50,0,2.33244444444445,283.602,"2017",2.33244444444445
"5029","2017_b_3_b_19","2017_b_3",2017-06-10,"2017-06-10_b_3","3",19,"B",11.09,50,0,NA,284.09,"2017",2.41936842105263
"5030","2017_b_3_b_20","2017_b_3",2017-06-11,"2017-06-11_b_3","3",20,"B",11.2365,50,0,NA,284.2365,"2017",2.50629239766081
"5031","2017_b_3_b_21","2017_b_3",2017-06-12,"2017-06-12_b_3","3",21,"B",12.11,50,0,NA,285.11,"2017",2.59321637426899
"5032","2017_b_3_b_22","2017_b_3",2017-06-13,"2017-06-13_b_3","3",22,"B",11.8675,50,0,2.68014035087717,284.8675,"2017",2.68014035087717
"5033","2017_b_3_b_23","2017_b_3",2017-06-14,"2017-06-14_b_3","3",23,"B",12.449,50,0,NA,285.449,"2017",3.13385114300902
"5034","2017_b_3_b_24","2017_b_3",2017-06-15,"2017-06-15_b_3","3",24,"B",11.7705,50,0,NA,284.7705,"2017",3.58756193514088
"5035","2017_b_3_b_25","2017_b_3",2017-06-16,"2017-06-16_b_3","3",25,"B",11.041,50,0,4.04127272727273,284.041,"2017",4.04127272727273
"5036","2017_b_3_b_26","2017_b_3",2017-06-17,"2017-06-17_b_3","3",26,"B",10.357,50,0,NA,283.357,"2017",4.41695454545455
"5037","2017_b_3_b_27","2017_b_3",2017-06-18,"2017-06-18_b_3","3",27,"B",10.357,50,0,NA,283.357,"2017",4.79263636363637
"5038","2017_b_3_b_28","2017_b_3",2017-06-19,"2017-06-19_b_3","3",28,"B",10.895,50,0,NA,283.895,"2017",5.16831818181818
"5039","2017_b_3_b_29","2017_b_3",2017-06-20,"2017-06-20_b_3","3",29,"B",9.768,50,0,5.544,282.768,"2017",5.544
"5040","2017_b_3_b_30","2017_b_3",2017-06-21,"2017-06-21_b_3","3",30,"B",8.978,50,0,NA,281.978,"2017",6.25106666666666
"5041","2017_b_3_b_31","2017_b_3",2017-06-22,"2017-06-22_b_3","3",31,"B",9.7185,50,0,NA,282.7185,"2017",6.95813333333331
"5042","2017_b_3_b_32","2017_b_3",2017-06-23,"2017-06-23_b_3","3",32,"B",9.275,50,0,NA,282.275,"2017",7.66519999999996
"5043","2017_b_3_b_33","2017_b_3",2017-06-24,"2017-06-24_b_3","3",33,"B",9.4225,50,0,8.37226666666662,282.4225,"2017",8.37226666666662
"5044","2017_b_3_b_34","2017_b_3",2017-06-25,"2017-06-25_b_3","3",34,"B",10.504,50,0,NA,283.504,"2017",7.78791111111109
"5045","2017_b_3_b_35","2017_b_3",2017-06-26,"2017-06-26_b_3","3",35,"B",10.161,50,0,NA,283.161,"2017",7.20355555555555
"5046","2017_b_3_b_36","2017_b_3",2017-06-27,"2017-06-27_b_3","3",36,"B",10.357,50,0,6.61920000000002,283.357,"2017",6.61920000000002
"5047","2017_b_3_b_37","2017_b_3",2017-06-28,"2017-06-28_b_3","3",37,"B",10.6995,50,0,NA,283.6995,"2017",11.6874666666667
"5048","2017_b_3_b_38","2017_b_3",2017-06-29,"2017-06-29_b_3","3",38,"B",10.895,50,0,NA,283.895,"2017",16.7557333333333
"5049","2017_b_3_b_39","2017_b_3",2017-06-30,"2017-06-30_b_3","3",39,"B",10.063,50,0,21.824,283.063,"2017",21.824
"5050","2017_b_3_b_40","2017_b_3",2017-07-01,"2017-07-01_b_3","3",40,"B",11.041,50,0,NA,284.041,"2017",21.2666666666667
"5051","2017_b_3_b_41","2017_b_3",2017-07-02,"2017-07-02_b_3","3",41,"B",11.528,50,0,NA,284.528,"2017",20.7093333333333
"5052","2017_b_3_b_42","2017_b_3",2017-07-03,"2017-07-03_b_3","3",42,"B",10.9925,50,0,NA,283.9925,"2017",20.152
"5053","2017_b_3_b_43","2017_b_3",2017-07-04,"2017-07-04_b_3","3",43,"B",11.3825,50,0,NA,284.3825,"2017",19.5946666666667
"5054","2017_b_3_b_44","2017_b_3",2017-07-05,"2017-07-05_b_3","3",44,"B",10.455,50,0,NA,283.455,"2017",19.0373333333333
"5055","2017_b_3_b_45","2017_b_3",2017-07-06,"2017-07-06_b_3","3",45,"B",10.112,50,0,18.48,283.112,"2017",18.48
"5056","2017_b_3_b_46","2017_b_3",2017-07-07,"2017-07-07_b_3","3",46,"B",10.308,50,0,NA,283.308,"2017",13.7511111111111
"5057","2017_b_3_b_47","2017_b_3",2017-07-08,"2017-07-08_b_3","3",47,"B",10.259,50,0,NA,283.259,"2017",9.02222222222223
"5058","2017_b_3_b_48","2017_b_3",2017-07-09,"2017-07-09_b_3","3",48,"B",11.1875,50,0,4.29333333333334,284.1875,"2017",4.29333333333334
"5059","2017_b_3_b_49","2017_b_3",2017-07-10,"2017-07-10_b_3","3",49,"B",11.285,50,0,3.40170000000001,284.285,"2017",3.40170000000001
"5060","2017_b_3_b_50","2017_b_3",2017-07-11,"2017-07-11_b_3","3",50,"B",11.5765,50,0,NA,284.5765,"2017",3.30513061224491
"5061","2017_b_3_b_51","2017_b_3",2017-07-12,"2017-07-12_b_3","3",51,"B",10.944,50,0,NA,283.944,"2017",3.2085612244898
"5062","2017_b_3_b_52","2017_b_3",2017-07-13,"2017-07-13_b_3","3",52,"B",11.6735,50,0,NA,284.6735,"2017",3.1119918367347
"5063","2017_b_3_b_53","2017_b_3",2017-07-14,"2017-07-14_b_3","3",53,"B",10.455,50,0,NA,283.455,"2017",3.01542244897959
"5064","2017_b_3_b_54","2017_b_3",2017-07-15,"2017-07-15_b_3","3",54,"B",9.571,50,0,NA,282.571,"2017",2.91885306122449
"5065","2017_b_3_b_55","2017_b_3",2017-07-16,"2017-07-16_b_3","3",55,"B",10.259,50,0,NA,283.259,"2017",2.82228367346938
"5066","2017_b_3_b_56","2017_b_3",2017-07-17,"2017-07-17_b_3","3",56,"B",10.21,50,0,2.72571428571428,283.21,"2017",2.72571428571428
"5067","2017_b_3_b_57","2017_b_3",2017-07-18,"2017-07-18_b_3","3",57,"B",9.768,50,0,NA,282.768,"2017",2.66
"5068","2017_b_3_b_58","2017_b_3",2017-07-19,"2017-07-19_b_3","3",58,"B",10.161,50,0,NA,283.161,"2017",2.59428571428571
"5069","2017_b_3_b_59","2017_b_3",2017-07-20,"2017-07-20_b_3","3",59,"B",11.3825,50,0,2.52857142857143,284.3825,"2017",2.52857142857143
"5070","2017_b_3_b_60","2017_b_3",2017-07-21,"2017-07-21_b_3","3",60,"B",11.236,50,0,2.16430222222224,284.236,"2017",2.16430222222224
"5071","2017_b_30_b_1","2017_b_30",2017-05-23,"2017-05-23_b_30","30",1,"C",12.98,50,111,1e-05,285.98,"2017",1e-05
"5072","2017_b_30_b_2","2017_b_30",2017-05-24,"2017-05-24_b_30","30",2,"C",12.98,50,111,NA,285.98,"2017",1.16528181818182
"5073","2017_b_30_b_3","2017_b_30",2017-05-25,"2017-05-25_b_30","30",3,"C",12.5455,50,111,NA,285.5455,"2017",2.33055363636364
"5074","2017_b_30_b_4","2017_b_30",2017-05-26,"2017-05-26_b_30","30",4,"C",13.173,50,111,NA,286.173,"2017",3.49582545454545
"5075","2017_b_30_b_5","2017_b_30",2017-05-27,"2017-05-27_b_30","30",5,"C",13.365,50,111,NA,286.365,"2017",4.66109727272727
"5076","2017_b_30_b_6","2017_b_30",2017-05-28,"2017-05-28_b_30","30",6,"C",12.883,50,111,NA,285.883,"2017",5.82636909090909
"5077","2017_b_30_b_7","2017_b_30",2017-05-29,"2017-05-29_b_30","30",7,"C",11.528,50,111,NA,284.528,"2017",6.99164090909091
"5078","2017_b_30_b_8","2017_b_30",2017-05-30,"2017-05-30_b_30","30",8,"C",11.139,50,111,NA,284.139,"2017",8.15691272727273
"5079","2017_b_30_b_9","2017_b_30",2017-05-31,"2017-05-31_b_30","30",9,"C",12.98,50,111,NA,285.98,"2017",9.32218454545455
"5080","2017_b_30_b_10","2017_b_30",2017-06-01,"2017-06-01_b_30","30",10,"C",12.207,50,111,NA,285.207,"2017",10.4874563636364
"5081","2017_b_30_b_11","2017_b_30",2017-06-02,"2017-06-02_b_30","30",11,"C",12.883,50,111,NA,285.883,"2017",11.6527281818182
"5082","2017_b_30_b_12","2017_b_30",2017-06-03,"2017-06-03_b_30","30",12,"C",13.173,50,111,12.818,286.173,"2017",12.818
"5083","2017_b_30_b_13","2017_b_30",2017-06-04,"2017-06-04_b_30","30",13,"C",12.98,50,111,NA,285.98,"2017",13.3029206349206
"5084","2017_b_30_b_14","2017_b_30",2017-06-05,"2017-06-05_b_30","30",14,"C",14.9,50,111,NA,287.9,"2017",13.7878412698413
"5085","2017_b_30_b_15","2017_b_30",2017-06-06,"2017-06-06_b_30","30",15,"C",14.038,50,111,14.2727619047619,287.038,"2017",14.2727619047619
"5086","2017_b_30_b_16","2017_b_30",2017-06-07,"2017-06-07_b_30","30",16,"C",12.11,50,111,NA,285.11,"2017",35.4809927849928
"5087","2017_b_30_b_17","2017_b_30",2017-06-08,"2017-06-08_b_30","30",17,"C",11.6735,50,111,NA,284.6735,"2017",56.6892236652237
"5088","2017_b_30_b_18","2017_b_30",2017-06-09,"2017-06-09_b_30","30",18,"C",14.23,50,111,77.8974545454546,287.23,"2017",77.8974545454546
"5089","2017_b_30_b_19","2017_b_30",2017-06-10,"2017-06-10_b_30","30",19,"C",15.091,50,111,NA,288.091,"2017",63.875784786642
"5090","2017_b_30_b_20","2017_b_30",2017-06-11,"2017-06-11_b_30","30",20,"C",15.0915,50,111,NA,288.0915,"2017",49.8541150278293
"5091","2017_b_30_b_21","2017_b_30",2017-06-12,"2017-06-12_b_30","30",21,"C",16.0935,50,111,NA,289.0935,"2017",35.8324452690167
"5092","2017_b_30_b_22","2017_b_30",2017-06-13,"2017-06-13_b_30","30",22,"C",16.0935,50,111,21.8107755102041,289.0935,"2017",21.8107755102041
"5093","2017_b_30_b_23","2017_b_30",2017-06-14,"2017-06-14_b_30","30",23,"C",16.523,50,111,NA,289.523,"2017",29.317939229025
"5094","2017_b_30_b_24","2017_b_30",2017-06-15,"2017-06-15_b_30","30",24,"C",15.569,50,111,NA,288.569,"2017",36.8251029478458
"5095","2017_b_30_b_25","2017_b_30",2017-06-16,"2017-06-16_b_30","30",25,"C",14.709,50,111,44.3322666666667,287.709,"2017",44.3322666666667
"5096","2017_b_30_b_26","2017_b_30",2017-06-17,"2017-06-17_b_30","30",26,"C",13.654,50,111,NA,286.654,"2017",46.9478
"5097","2017_b_30_b_27","2017_b_30",2017-06-18,"2017-06-18_b_30","30",27,"C",13.798,50,111,NA,286.798,"2017",49.5633333333333
"5098","2017_b_30_b_28","2017_b_30",2017-06-19,"2017-06-19_b_30","30",28,"C",14.709,50,111,NA,287.709,"2017",52.1788666666667
"5099","2017_b_30_b_29","2017_b_30",2017-06-20,"2017-06-20_b_30","30",29,"C",13.461,50,111,54.7944,286.461,"2017",54.7944
"5100","2017_b_30_b_30","2017_b_30",2017-06-21,"2017-06-21_b_30","30",30,"C",11.722,50,111,NA,284.722,"2017",57.7406000000001
"5101","2017_b_30_b_31","2017_b_30",2017-06-22,"2017-06-22_b_30","30",31,"C",12.5455,50,111,NA,285.5455,"2017",60.6868000000001
"5102","2017_b_30_b_32","2017_b_30",2017-06-23,"2017-06-23_b_30","30",32,"C",12.11,50,111,NA,285.11,"2017",63.6330000000002
"5103","2017_b_30_b_33","2017_b_30",2017-06-24,"2017-06-24_b_30","30",33,"C",12.0615,50,111,66.5792000000002,285.0615,"2017",66.5792000000002
"5104","2017_b_30_b_34","2017_b_30",2017-06-25,"2017-06-25_b_30","30",34,"C",13.606,50,111,NA,286.606,"2017",72.2928000000001
"5105","2017_b_30_b_35","2017_b_30",2017-06-26,"2017-06-26_b_30","30",35,"C",13.461,50,111,NA,286.461,"2017",78.0064
"5106","2017_b_30_b_36","2017_b_30",2017-06-27,"2017-06-27_b_30","30",36,"C",13.413,50,111,83.7199999999999,286.413,"2017",83.7199999999999
"5107","2017_b_30_b_37","2017_b_30",2017-06-28,"2017-06-28_b_30","30",37,"C",13.606,50,111,NA,286.606,"2017",69.6291555555555
"5108","2017_b_30_b_38","2017_b_30",2017-06-29,"2017-06-29_b_30","30",38,"C",13.654,50,111,NA,286.654,"2017",55.5383111111111
"5109","2017_b_30_b_39","2017_b_30",2017-06-30,"2017-06-30_b_30","30",39,"C",12.835,50,111,41.4474666666667,285.835,"2017",41.4474666666667
"5110","2017_b_30_b_40","2017_b_30",2017-07-01,"2017-07-01_b_30","30",40,"C",13.894,50,111,NA,286.894,"2017",42.6956444444445
"5111","2017_b_30_b_41","2017_b_30",2017-07-02,"2017-07-02_b_30","30",41,"C",14.709,50,111,NA,287.709,"2017",43.9438222222222
"5112","2017_b_30_b_42","2017_b_30",2017-07-03,"2017-07-03_b_30","30",42,"C",14.325,50,111,NA,287.325,"2017",45.192
"5113","2017_b_30_b_43","2017_b_30",2017-07-04,"2017-07-04_b_30","30",43,"C",14.565,50,111,NA,287.565,"2017",46.4401777777778
"5114","2017_b_30_b_44","2017_b_30",2017-07-05,"2017-07-05_b_30","30",44,"C",13.606,50,111,NA,286.606,"2017",47.6883555555555
"5115","2017_b_30_b_45","2017_b_30",2017-07-06,"2017-07-06_b_30","30",45,"C",13.076,50,111,48.9365333333333,286.076,"2017",48.9365333333333
"5116","2017_b_30_b_46","2017_b_30",2017-07-07,"2017-07-07_b_30","30",46,"C",13.1725,50,111,NA,286.1725,"2017",48.6814222222222
"5117","2017_b_30_b_47","2017_b_30",2017-07-08,"2017-07-08_b_30","30",47,"C",13.269,50,111,NA,286.269,"2017",48.4263111111111
"5118","2017_b_30_b_48","2017_b_30",2017-07-09,"2017-07-09_b_30","30",48,"C",13.99,50,111,48.1712,286.99,"2017",48.1712
"5119","2017_b_30_b_49","2017_b_30",2017-07-10,"2017-07-10_b_30","30",49,"C",14.2775,50,111,23.4695,287.2775,"2017",23.4695
"5120","2017_b_30_b_50","2017_b_30",2017-07-11,"2017-07-11_b_30","30",50,"C",14.421,50,111,NA,287.421,"2017",20.839877076412
"5121","2017_b_30_b_51","2017_b_30",2017-07-12,"2017-07-12_b_30","30",51,"C",13.558,50,111,NA,286.558,"2017",18.2102541528239
"5122","2017_b_30_b_52","2017_b_30",2017-07-13,"2017-07-13_b_30","30",52,"C",14.2775,50,111,NA,287.2775,"2017",15.5806312292359
"5123","2017_b_30_b_53","2017_b_30",2017-07-14,"2017-07-14_b_30","30",53,"C",13.461,50,111,NA,286.461,"2017",12.9510083056478
"5124","2017_b_30_b_54","2017_b_30",2017-07-15,"2017-07-15_b_30","30",54,"C",14.373,50,111,NA,287.373,"2017",10.3213853820598
"5125","2017_b_30_b_55","2017_b_30",2017-07-16,"2017-07-16_b_30","30",55,"C",13.076,50,111,NA,286.076,"2017",7.69176245847175
"5126","2017_b_30_b_56","2017_b_30",2017-07-17,"2017-07-17_b_30","30",56,"C",13.076,50,111,5.06213953488371,286.076,"2017",5.06213953488371
"5127","2017_b_30_b_57","2017_b_30",2017-07-18,"2017-07-18_b_30","30",57,"C",11.528,50,111,NA,284.528,"2017",18.1347596899224
"5128","2017_b_30_b_58","2017_b_30",2017-07-19,"2017-07-19_b_30","30",58,"C",12.642,50,111,NA,285.642,"2017",31.2073798449611
"5129","2017_b_30_b_59","2017_b_30",2017-07-20,"2017-07-20_b_30","30",59,"C",13.461,50,111,44.2799999999998,286.461,"2017",44.2799999999998
"5130","2017_b_30_b_60","2017_b_30",2017-07-21,"2017-07-21_b_30","30",60,"C",13.846,50,111,28.4157333333333,286.846,"2017",28.4157333333333
"5131","2017_b_4_b_1","2017_b_4",2017-05-23,"2017-05-23_b_4","4",1,"A",6.471,0,0,1e-05,279.471,"2017",1e-05
"5132","2017_b_4_b_2","2017_b_4",2017-05-24,"2017-05-24_b_4","4",2,"A",6.471,0,0,NA,279.471,"2017",0.115745454545455
"5133","2017_b_4_b_3","2017_b_4",2017-05-25,"2017-05-25_b_4","4",3,"A",6.471,0,0,NA,279.471,"2017",0.231480909090911
"5134","2017_b_4_b_4","2017_b_4",2017-05-26,"2017-05-26_b_4","4",4,"A",6.9275,0,0,NA,279.9275,"2017",0.347216363636366
"5135","2017_b_4_b_5","2017_b_4",2017-05-27,"2017-05-27_b_4","4",5,"A",6.826,0,0,NA,279.826,"2017",0.462951818181822
"5136","2017_b_4_b_6","2017_b_4",2017-05-28,"2017-05-28_b_4","4",6,"A",6.064,0,0,NA,279.064,"2017",0.578687272727277
"5137","2017_b_4_b_7","2017_b_4",2017-05-29,"2017-05-29_b_4","4",7,"A",5.911,0,0,NA,278.911,"2017",0.694422727272733
"5138","2017_b_4_b_8","2017_b_4",2017-05-30,"2017-05-30_b_4","4",8,"A",5.757,0,0,NA,278.757,"2017",0.810158181818188
"5139","2017_b_4_b_9","2017_b_4",2017-05-31,"2017-05-31_b_4","4",9,"A",6.573,0,0,NA,279.573,"2017",0.925893636363644
"5140","2017_b_4_b_10","2017_b_4",2017-06-01,"2017-06-01_b_4","4",10,"A",6.166,0,0,NA,279.166,"2017",1.0416290909091
"5141","2017_b_4_b_11","2017_b_4",2017-06-02,"2017-06-02_b_4","4",11,"A",6.573,0,0,NA,279.573,"2017",1.15736454545455
"5142","2017_b_4_b_12","2017_b_4",2017-06-03,"2017-06-03_b_4","4",12,"A",6.877,0,0,1.27310000000001,279.877,"2017",1.27310000000001
"5143","2017_b_4_b_13","2017_b_4",2017-06-04,"2017-06-04_b_4","4",13,"A",6.775,0,0,NA,279.775,"2017",1.28444205128206
"5144","2017_b_4_b_14","2017_b_4",2017-06-05,"2017-06-05_b_4","4",14,"A",7.431,0,0,NA,280.431,"2017",1.2957841025641
"5145","2017_b_4_b_15","2017_b_4",2017-06-06,"2017-06-06_b_4","4",15,"A",5.86,0,0,1.30712615384615,278.86,"2017",1.30712615384615
"5146","2017_b_4_b_16","2017_b_4",2017-06-07,"2017-06-07_b_4","4",16,"A",4.831,0,0,NA,277.831,"2017",2.13922695970697
"5147","2017_b_4_b_17","2017_b_4",2017-06-08,"2017-06-08_b_4","4",17,"A",5.089,0,0,NA,278.089,"2017",2.9713277655678
"5148","2017_b_4_b_18","2017_b_4",2017-06-09,"2017-06-09_b_4","4",18,"A",7.129,0,0,3.80342857142862,280.129,"2017",3.80342857142862
"5149","2017_b_4_b_19","2017_b_4",2017-06-10,"2017-06-10_b_4","4",19,"A",7.381,0,0,NA,280.381,"2017",3.22880672268911
"5150","2017_b_4_b_20","2017_b_4",2017-06-11,"2017-06-11_b_4","4",20,"A",7.5315,0,0,NA,280.5315,"2017",2.65418487394961
"5151","2017_b_4_b_21","2017_b_4",2017-06-12,"2017-06-12_b_4","4",21,"A",8.7295,0,0,NA,281.7295,"2017",2.0795630252101
"5152","2017_b_4_b_22","2017_b_4",2017-06-13,"2017-06-13_b_4","4",22,"A",8.382,0,0,1.50494117647059,281.382,"2017",1.50494117647059
"5153","2017_b_4_b_23","2017_b_4",2017-06-14,"2017-06-14_b_4","4",23,"A",9.077,0,0,NA,282.077,"2017",1.39027086183311
"5154","2017_b_4_b_24","2017_b_4",2017-06-15,"2017-06-15_b_4","4",24,"A",8.531,0,0,NA,281.531,"2017",1.27560054719562
"5155","2017_b_4_b_25","2017_b_4",2017-06-16,"2017-06-16_b_4","4",25,"A",8.132,0,0,1.16093023255814,281.132,"2017",1.16093023255814
"5156","2017_b_4_b_26","2017_b_4",2017-06-17,"2017-06-17_b_4","4",26,"A",7.582,0,0,NA,280.582,"2017",1.15208228980322
"5157","2017_b_4_b_27","2017_b_4",2017-06-18,"2017-06-18_b_4","4",27,"A",7.5315,0,0,NA,280.5315,"2017",1.1432343470483
"5158","2017_b_4_b_28","2017_b_4",2017-06-19,"2017-06-19_b_4","4",28,"A",7.732,0,0,NA,280.732,"2017",1.13438640429337
"5159","2017_b_4_b_29","2017_b_4",2017-06-20,"2017-06-20_b_4","4",29,"A",6.978,0,0,1.12553846153845,279.978,"2017",1.12553846153845
"5160","2017_b_4_b_30","2017_b_4",2017-06-21,"2017-06-21_b_4","4",30,"A",6.877,0,0,NA,279.877,"2017",1.67615384615384
"5161","2017_b_4_b_31","2017_b_4",2017-06-22,"2017-06-22_b_4","4",31,"A",7.431,0,0,NA,280.431,"2017",2.22676923076922
"5162","2017_b_4_b_32","2017_b_4",2017-06-23,"2017-06-23_b_4","4",32,"A",6.877,0,0,NA,279.877,"2017",2.77738461538461
"5163","2017_b_4_b_33","2017_b_4",2017-06-24,"2017-06-24_b_4","4",33,"A",7.2295,0,0,3.32799999999999,280.2295,"2017",3.32799999999999
"5164","2017_b_4_b_34","2017_b_4",2017-06-25,"2017-06-25_b_4","4",34,"A",8.132,0,0,NA,281.132,"2017",2.58547263681591
"5165","2017_b_4_b_35","2017_b_4",2017-06-26,"2017-06-26_b_4","4",35,"A",7.481,0,0,NA,280.481,"2017",1.84294527363182
"5166","2017_b_4_b_36","2017_b_4",2017-06-27,"2017-06-27_b_4","4",36,"A",7.582,0,0,1.10041791044774,280.582,"2017",1.10041791044774
"5167","2017_b_4_b_37","2017_b_4",2017-06-28,"2017-06-28_b_4","4",37,"A",7.983,0,0,NA,280.983,"2017",1.2293927622163
"5168","2017_b_4_b_38","2017_b_4",2017-06-29,"2017-06-29_b_4","4",38,"A",8.132,0,0,NA,281.132,"2017",1.35836761398486
"5169","2017_b_4_b_39","2017_b_4",2017-06-30,"2017-06-30_b_4","4",39,"A",7.381,0,0,1.48734246575342,280.381,"2017",1.48734246575342
"5170","2017_b_4_b_40","2017_b_4",2017-07-01,"2017-07-01_b_4","4",40,"A",8.232,0,0,NA,281.232,"2017",1.45030136986301
"5171","2017_b_4_b_41","2017_b_4",2017-07-02,"2017-07-02_b_4","4",41,"A",8.68,0,0,NA,281.68,"2017",1.4132602739726
"5172","2017_b_4_b_42","2017_b_4",2017-07-03,"2017-07-03_b_4","4",42,"A",8.182,0,0,NA,281.182,"2017",1.3762191780822
"5173","2017_b_4_b_43","2017_b_4",2017-07-04,"2017-07-04_b_4","4",43,"A",8.581,0,0,NA,281.581,"2017",1.33917808219179
"5174","2017_b_4_b_44","2017_b_4",2017-07-05,"2017-07-05_b_4","4",44,"A",7.882,0,0,NA,280.882,"2017",1.30213698630138
"5175","2017_b_4_b_45","2017_b_4",2017-07-06,"2017-07-06_b_4","4",45,"A",7.782,0,0,1.26509589041097,280.782,"2017",1.26509589041097
"5176","2017_b_4_b_46","2017_b_4",2017-07-07,"2017-07-07_b_4","4",46,"A",7.732,0,0,NA,280.732,"2017",1.13237744045416
"5177","2017_b_4_b_47","2017_b_4",2017-07-08,"2017-07-08_b_4","4",47,"A",7.582,0,0,NA,280.582,"2017",0.999658990497355
"5178","2017_b_4_b_48","2017_b_4",2017-07-09,"2017-07-09_b_4","4",48,"A",8.531,0,0,0.866940540540548,281.531,"2017",0.866940540540548
"5179","2017_b_4_b_49","2017_b_4",2017-07-10,"2017-07-10_b_4","4",49,"A",8.6305,0,0,1.46751999999999,281.6305,"2017",1.46751999999999
"5180","2017_b_4_b_50","2017_b_4",2017-07-11,"2017-07-11_b_4","4",50,"A",8.829,0,0,NA,281.829,"2017",1.47965999999999
"5181","2017_b_4_b_51","2017_b_4",2017-07-12,"2017-07-12_b_4","4",51,"A",8.4315,0,0,NA,281.4315,"2017",1.49179999999999
"5182","2017_b_4_b_52","2017_b_4",2017-07-13,"2017-07-13_b_4","4",52,"A",9.1265,0,0,NA,282.1265,"2017",1.50393999999999
"5183","2017_b_4_b_53","2017_b_4",2017-07-14,"2017-07-14_b_4","4",53,"A",8.0325,0,0,NA,281.0325,"2017",1.51607999999999
"5184","2017_b_4_b_54","2017_b_4",2017-07-15,"2017-07-15_b_4","4",54,"A",7.632,0,0,NA,280.632,"2017",1.52822
"5185","2017_b_4_b_55","2017_b_4",2017-07-16,"2017-07-16_b_4","4",55,"A",7.832,0,0,NA,280.832,"2017",1.54036
"5186","2017_b_4_b_56","2017_b_4",2017-07-17,"2017-07-17_b_4","4",56,"A",7.983,0,0,1.5525,280.983,"2017",1.5525
"5187","2017_b_4_b_57","2017_b_4",2017-07-18,"2017-07-18_b_4","4",57,"A",7.682,0,0,NA,280.682,"2017",1.86175555555555
"5188","2017_b_4_b_58","2017_b_4",2017-07-19,"2017-07-19_b_4","4",58,"A",8.382,0,0,NA,281.382,"2017",2.17101111111111
"5189","2017_b_4_b_59","2017_b_4",2017-07-20,"2017-07-20_b_4","4",59,"A",9.1265,0,0,2.48026666666666,282.1265,"2017",2.48026666666666
"5190","2017_b_4_b_60","2017_b_4",2017-07-21,"2017-07-21_b_4","4",60,"A",8.68,0,0,0.953600000000004,281.68,"2017",0.953600000000004
"5191","2017_b_4_b_61","2017_b_4",2017-07-22,"2017-07-22_b_4","4",61,"A",8.531,0,0,NA,281.531,"2017",0.926640000000004
"5192","2017_b_4_b_62","2017_b_4",2017-07-23,"2017-07-23_b_4","4",62,"A",8.581,0,0,NA,281.581,"2017",0.899680000000005
"5193","2017_b_4_b_63","2017_b_4",2017-07-24,"2017-07-24_b_4","4",63,"A",8.382,0,0,NA,281.382,"2017",0.872720000000005
"5194","2017_b_4_b_64","2017_b_4",2017-07-25,"2017-07-25_b_4","4",64,"A",8.332,0,0,NA,281.332,"2017",0.845760000000005
"5195","2017_b_4_b_65","2017_b_4",2017-07-26,"2017-07-26_b_4","4",65,"A",9.373,0,0,NA,282.373,"2017",0.818800000000006
"5196","2017_b_4_b_66","2017_b_4",2017-07-27,"2017-07-27_b_4","4",66,"A",10.602,0,0,NA,283.602,"2017",0.791840000000006
"5197","2017_b_4_b_67","2017_b_4",2017-07-28,"2017-07-28_b_4","4",67,"A",9.8665,0,0,NA,282.8665,"2017",0.764880000000006
"5198","2017_b_4_b_68","2017_b_4",2017-07-29,"2017-07-29_b_4","4",68,"A",9.176,0,0,NA,282.176,"2017",0.737920000000006
"5199","2017_b_4_b_69","2017_b_4",2017-07-30,"2017-07-30_b_4","4",69,"A",9.275,0,0,NA,282.275,"2017",0.710960000000007
"5200","2017_b_4_b_70","2017_b_4",2017-07-31,"2017-07-31_b_4","4",70,"A",8.8785,0,0,0.684000000000007,281.8785,"2017",0.684000000000007
"5201","2017_b_5_b_1","2017_b_5",2017-05-23,"2017-05-23_b_5","5",1,"B",9.965,50,111,1e-05,282.965,"2017",1e-05
"5202","2017_b_5_b_2","2017_b_5",2017-05-24,"2017-05-24_b_5","5",2,"B",9.965,50,111,NA,282.965,"2017",0.159351866028708
"5203","2017_b_5_b_3","2017_b_5",2017-05-25,"2017-05-25_b_5","5",3,"B",9.669,50,111,NA,282.669,"2017",0.318693732057416
"5204","2017_b_5_b_4","2017_b_5",2017-05-26,"2017-05-26_b_5","5",4,"B",10.455,50,111,NA,283.455,"2017",0.478035598086125
"5205","2017_b_5_b_5","2017_b_5",2017-05-27,"2017-05-27_b_5","5",5,"B",10.553,50,111,NA,283.553,"2017",0.637377464114833
"5206","2017_b_5_b_6","2017_b_5",2017-05-28,"2017-05-28_b_5","5",6,"B",9.965,50,111,NA,282.965,"2017",0.796719330143541
"5207","2017_b_5_b_7","2017_b_5",2017-05-29,"2017-05-29_b_5","5",7,"B",9.275,50,111,NA,282.275,"2017",0.956061196172249
"5208","2017_b_5_b_8","2017_b_5",2017-05-30,"2017-05-30_b_5","5",8,"B",8.779,50,111,NA,281.779,"2017",1.11540306220096
